row_id,county_code,year,state,population,renter_occupied_households,pct_renter_occupied,median_gross_rent,median_household_income,median_property_value,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,evictions
1628,b35961d,a,2af7250,13236.0,1506.0,27.340999999999998,593.0,47434.0,76277.0,24.19,0.7688211402497116,0.032572832572832576,0.1843353557639272,0.0005014290728576441,0.0025171739457453737,0.0,0.010750639322067894,0.0005014290728576441,9.738999999999999,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.49700000000000005,0.055999999999999994,0.20800000000000002,0.048,0.282,nan,0.1,0.069,nan,0.265,11.563345445348821,nan,19.97,324,1900.0,13329.0,0.48700000000000004,0.248,0.163,0.14443329989969908,0.4633901705115346,0.25275827482447344,0.1394182547642929,13.867488444000001,12.942989214,19
1629,ee7946f,b,dc52510,14395.0,1712.0,35.743,498.0,28696.0,73240.0,32.98,0.4293584610289912,0.4906022016838767,0.07211166972734842,0.0005017511113787116,0.0020070044455148465,0.0,0.004124394135533009,0.0012945178673570762,24.944000000000003,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.327,0.095,0.292,0.106,0.314,nan,0.132,0.14,nan,0.287,12.807993029939555,nan,18.47,294,3250.0,14579.0,0.456,0.209,0.14800000000000002,0.2522432701894317,0.4317048853439681,0.22432701894317053,0.09172482552342973,7.4611107201,7.742662068,21
1630,7ac9621,a,c47295b,772.0,117.0,12.128,1069.0,56750.0,173849.0,24.802,0.9571079914478196,0.0,0.02337730444955424,0.010468352898463028,0.0,0.0,0.009046351204163135,0.0,3.218,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.423,0.047,0.175,0.122,0.26,nan,0.092,nan,nan,0.19,12.52140553852113,nan,nan,154,nan,nan,0.444,0.237,0.2,0.06513026052104208,0.34468937875751504,0.42985971943887774,0.16032064128256512,9.8345999106,6.2583817613,0
1631,b6d3e69,b,56f170e,199007.0,21068.0,26.518,763.0,60804.0,156767.0,28.41,0.9424165351401887,0.014054064922139677,0.016919163994249697,0.0018095362560694864,0.009560383219567118,0.00030158937601158103,0.013933429171735044,0.0010052979200386037,7.494,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.511,0.055,0.159,0.063,0.268,0.23399999999999999,0.09699999999999999,0.07,0.147,0.257,13.056173024960033,1.11,10.79,250,2600.0,1409.0,0.507,0.248,0.128,0.105,0.341,0.28300000000000003,0.271,11.254119411,7.9959546946,666
1632,c804ebf,a,dc52510,18955.0,2400.0,26.851,547.0,31834.0,85115.0,33.372,0.8199516567630173,0.10965857588881056,0.04922952966059019,0.0009165072011280088,0.007452915701480511,0.0,0.0109779433981267,0.001812871386846611,21.471999999999998,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.37,0.071,0.29100000000000004,0.08900000000000001,0.325,0.298,0.12300000000000001,0.10099999999999999,0.129,0.34700000000000003,12.359659627206064,nan,22.74,326,6340.0,6340.0,0.506,0.239,0.156,0.18625498007968128,0.38147410358565736,0.30776892430278885,0.12450199203187252,13.98453226,10.382455769,0
1633,68831f5,a,26926ff,16152.0,1672.0,23.534000000000002,621.0,40474.0,85434.0,24.628,0.6745621417979238,0.014598613282032788,0.15643661576690315,0.06430603983808265,0.0015831028816480305,0.0,0.08851348643340949,0.0,12.927,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.41700000000000004,0.054000000000000006,0.312,0.135,0.34600000000000003,0.198,0.131,0.07,nan,0.402,9.9669387427928,nan,24.62,318,7990.0,2649.0,0.502,0.233,0.205,0.2012012012012012,0.3543543543543544,0.3103103103103103,0.13413413413413414,10.582338016,10.706108051000001,38
1634,1b56173,b,bf46354,22136.0,2756.0,27.138,604.0,34336.0,73998.0,32.879,0.5140899314760167,0.4477767218526485,0.02320812284299505,0.003531235932576402,0.007082478867603661,0.0,0.004311509028159856,0.0,22.002,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.39399999999999996,0.098,0.214,0.078,0.37200000000000005,0.20800000000000002,0.136,0.11900000000000001,0.09,0.321,12.812874375389939,6.26,39.71,337,5620.0,2790.0,0.526,0.247,0.15,0.20824949698189132,0.375251509054326,0.29678068410462777,0.11971830985915492,14.194045757,12.017323085,122
1635,fa5fdcb,a,930f257,1893.0,167.0,9.827,481.0,41813.0,70890.0,17.999000000000002,0.4913846522877646,0.0016091310692226198,0.5065064864972915,0.0004997301457213105,0.0,0.0,0.0,0.0,4.7219999999999995,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.45299999999999996,0.046,0.37799999999999995,0.2,0.292,nan,0.11800000000000001,0.1,0.184,0.289,9.546725208474411,nan,nan,203,nan,nan,0.504,0.212,0.243,0.20904522613065327,0.2864321608040201,0.25326633165829143,0.25125628140703515,12.621614515,14.725216934,0
1636,5a32d69,b,37520b7,77439.0,6516.0,19.889,778.0,60908.0,155517.0,29.993000000000002,0.9023176310894374,0.015715650294102858,0.04313508621989845,0.0010054798652656982,0.013956060529887888,0.0,0.0237695440148811,0.0001005479865265698,6.234,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.511,0.051,0.132,0.037000000000000005,0.32899999999999996,0.162,0.08800000000000001,0.07,0.172,0.239,12.09206225303817,nan,6.6,235,3649.0,2599.0,0.511,0.23800000000000002,0.14400000000000002,0.06706706706706707,0.2792792792792793,0.3563563563563564,0.2972972972972973,10.537421439,8.6344718668,557
1637,a23a239,a,930f257,1817814.0,275590.0,41.912,876.0,51150.0,130294.0,29.552,0.29445617109403005,0.07086104584013701,0.5899677406507627,0.001782229479469513,0.0253295631048628,0.00029869767812338205,0.0160002389581425,0.0013043131944721015,13.681,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.46299999999999997,0.038,0.28600000000000003,0.10099999999999999,0.301,0.163,0.094,0.09,0.193,0.205,8.575887629511811,7.0,10.89,258,1290.0,1429.0,0.508,0.265,0.109,0.16666666666666669,0.2530120481927711,0.3132530120481928,0.2670682730923695,14.903717965,7.0848064489999985,10800
1638,befc7ed,a,dc52510,43231.0,4453.0,25.304000000000002,687.0,40906.0,132674.0,29.989,0.7782668555980987,0.03800737636548183,0.13717627905574484,0.002009908850633624,0.021938155104666,0.0016179766247600676,0.012049403559548576,0.008934044841066458,12.199000000000002,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.42700000000000005,0.057,0.295,0.102,0.287,0.253,0.113,0.08,nan,0.29,13.275000384065859,nan,18.81,242,2269.0,1609.0,0.529,0.23199999999999998,0.168,0.21686746987951808,0.3383534136546185,0.2680722891566265,0.17670682730923692,11.185426987,9.6331636496,81
1639,450e0ab,b,0df5b61,42922.0,5596.0,29.214000000000002,777.0,41711.0,105105.0,30.06,0.7772006177172539,0.025210084033613443,0.1420649405346864,0.017488618359038127,0.01442008784420689,0.002386634844868735,0.02112873789133792,0.00010027877499448466,12.485,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.377,0.095,0.252,0.166,0.301,0.264,0.10800000000000001,0.099,0.138,0.294,12.218540672781202,5.4,43.8,338,4329.0,2400.0,0.49,0.192,0.259,0.152,0.353,0.36200000000000004,0.133,8.5289833964,15.752985727,9
1640,85cb419,b,f1f4f42,13563.0,1409.0,21.799,560.0,36651.0,88876.0,30.875,0.9169133570420996,0.0485069437545944,0.017712037828065085,0.0032881012457036136,0.0014900760932191602,0.0,0.011394115192815843,0.0006953688435022749,13.974,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.33399999999999996,0.07200000000000001,0.251,0.054000000000000006,0.35600000000000004,0.19899999999999998,0.138,0.1,0.11,0.355,12.929519096981895,nan,19.58,263,7530.0,2309.0,0.55,0.17800000000000002,0.19899999999999998,0.1808191808191808,0.40459540459540455,0.2787212787212787,0.13586413586413587,7.1441860465,14.809302326,21
1641,3b3643d,a,c79e512,867924.0,129961.0,37.47,1060.0,61639.0,243401.0,33.738,0.6555214999550733,0.12073320487605202,0.16365324521030716,0.0011980471830915606,0.0387268751934347,9.983726525763007e-05,0.017092139812106263,0.002975150504677376,9.597000000000001,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.527,0.062,0.136,0.042,0.267,0.16,0.095,0.08,0.18899999999999997,0.242,10.522299470177538,4.6,7.49,221,1430.0,1079.0,0.517,0.212,0.153,0.1074626865671642,0.3034825870646766,0.2477611940298508,0.3412935323383085,10.254520643,9.1014392014,4081
1642,066a469,b,930f257,10057.0,1120.0,31.448,624.0,45326.0,86591.0,21.454,0.3646989184742259,0.0168449144210125,0.6156369765435319,0.002417882296285892,0.0,0.0004013082649437165,0.0,0.0,16.078,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.512,0.03,0.38,0.19,0.318,nan,0.09,0.08,nan,0.267,9.252421478014275,nan,30.11,268,10249.0,2579.0,0.488,0.303,0.12,0.3216432865731463,0.3036072144288577,0.22244488977955912,0.15230460921843686,15.791591229000002,5.7332528666,0
1643,f0770cf,b,e159269,15976.0,2320.0,28.717,961.0,55959.0,462721.0,30.041999999999998,0.8933120228723458,0.0053706332582172675,0.05864016757169945,0.006909354432013342,0.014056962465130593,0.0013997399064854615,0.017442149047481956,0.0028689704466262297,7.542999999999999,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Recreation,0.479,0.05,0.226,0.134,0.187,0.134,0.068,0.04,0.21,0.133,11.629159471146734,nan,9.26,136,1329.0,1129.0,0.51,0.145,0.264,0.046092184368737465,0.1713426853707415,0.3156312625250501,0.466933867735471,5.9568597943,9.0293453725,11
1644,ac86807,a,429dafa,10046.0,1184.0,31.430999999999997,512.0,24536.0,65940.0,32.972,0.2998674123475989,0.6803740367457208,0.009291104664493429,0.00039875985684521137,0.004376389428876196,0.0,0.005692296956465393,0.0,30.141,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.363,0.099,0.215,0.043,0.385,0.258,0.177,0.14,0.182,0.335,12.912827677866016,15.3,36.48,399,5009.0,5090.0,0.528,0.231,0.17300000000000001,0.2557673019057172,0.3851554663991976,0.22567703109327986,0.13340020060180546,11.165172855,12.18950064,10
1645,dc212d9,a,d725a95,209993.0,28567.0,33.524,730.0,42429.0,124013.0,32.289,0.7460591621997221,0.14998014691284495,0.062477665276950575,0.003662894580107207,0.01386738137780425,0.0,0.019197935278935874,0.004754814373635101,13.655,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.48200000000000004,0.061,0.24,0.075,0.314,0.257,0.139,0.1,0.12300000000000001,0.289,12.691070129058676,5.1,12.44,291,2010.0,1519.0,0.514,0.23399999999999999,0.147,0.16983016983016982,0.29970029970029965,0.33966033966033965,0.1908091908091908,12.227572374000001,10.591887095,1850
1646,f4db903,a,a8981de,31907.0,4283.0,34.537,588.0,28868.0,86405.0,34.41,0.3792881106622201,0.5516286005017278,0.059784196580593814,0.0004029942472571204,0.0023172169217284427,0.0,0.006578881086472491,0.0,26.377,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.364,0.08,0.255,0.069,0.37200000000000005,0.23199999999999998,0.153,0.15,0.127,0.33,10.649856029433627,14.8,21.54,362,2290.0,1230.0,0.495,0.213,0.16399999999999998,0.19341974077766705,0.3559322033898305,0.27118644067796616,0.1794616151545364,12.720512617999999,12.878727949000002,100
1647,1590521,b,930f257,45951.0,4926.0,30.831,798.0,51347.0,143049.0,34.032,0.4290894560711253,0.2500574396883272,0.29180360621347584,0.001388542030867589,0.00705259477548574,0.0,0.02010888567004645,0.0004994755506717946,12.035,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.45399999999999996,0.051,0.34600000000000003,0.198,0.322,nan,0.09699999999999999,0.081,nan,0.28800000000000003,8.717082542366416,8.27,23.74,304,6889.0,7330.0,0.505,0.24600000000000002,0.11,0.2196589769307924,0.3119358074222668,0.27983951855566697,0.1885656970912738,13.148473605,6.3572652911,139
1648,3ec1003,b,9cfd721,4313.0,564.0,35.124,645.0,36070.0,87195.0,25.842,0.5410829005768982,0.026392350388736083,0.4087934783687978,0.012074152773778431,0.002095103811897409,0.0,0.0036540199183803155,0.005907994161511651,11.225999999999999,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Farm-dependent,0.446,0.046,0.282,0.124,0.26,0.085,0.07200000000000001,0.09,nan,0.282,11.77472881806924,nan,32.05,261,5089.0,1470.0,0.43200000000000005,0.188,0.193,0.1979899497487437,0.3527638190954773,0.2783919597989949,0.1708542713567839,9.0246442208,10.644452158,6
1649,5789efd,b,56f170e,372643.0,44639.0,30.451,817.0,57540.0,155837.0,29.864,0.8297371205014072,0.07663825625261983,0.043084692309227735,0.0009880436735264177,0.02639773248967045,0.0004990119563264737,0.021058304556977183,0.0015968382602447155,9.549,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.498,0.055,0.16,0.059000000000000004,0.298,0.22699999999999998,0.105,0.08,0.18899999999999997,0.257,13.432463079486745,1.94,10.22,252,2249.0,1959.0,0.509,0.245,0.125,0.1032064128256513,0.3396793587174349,0.2745490981963928,0.282565130260521,11.854251534000001,8.313824722,2606
1650,8f82a4f,a,105ac14,44487.0,5036.0,25.456,576.0,42903.0,90898.0,26.331,0.9744483508118232,0.0052185061650490295,0.007662489858469305,0.002083395935374661,0.002484048999869788,0.0007011428628664724,0.0070014123020523435,0.0004006530644951271,10.122,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.474,0.061,0.154,0.06,0.293,0.262,0.134,0.081,0.212,0.293,13.617623279114827,nan,15.14,300,2240.0,2129.0,0.502,0.213,0.191,0.113,0.514,0.228,0.145,11.346402292,12.582149075999999,45
1651,167b0cd,b,a8981de,4828.0,716.0,39.312,512.0,30525.0,61952.0,31.31,0.2731748151396169,0.7164510792657405,0.0065174496242999215,0.0,0.0034580351982141785,0.0,0.0,0.00039862077212843565,22.825,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.38,0.11,0.26,0.094,0.41200000000000003,nan,0.161,0.14,nan,0.359,12.25795367979465,nan,28.35,353,nan,2440.0,0.541,0.253,0.151,0.2269076305220884,0.3042168674698795,0.26907630522088355,0.1997991967871486,13.759002472,17.413737504,1
1652,90351e3,a,429dafa,54794.0,5307.0,25.914,883.0,51281.0,141424.0,32.84,0.7569677367832615,0.18635202044401847,0.02618391630729916,0.004162673694298035,0.009672975563009105,9.982430921578023e-05,0.015173295000798594,0.0013875578980993453,9.339,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.46,0.053,0.17,0.037000000000000005,0.312,0.215,0.121,0.08900000000000001,0.16699999999999998,0.281,12.670454070128374,3.6,21.25,315,3449.0,3079.0,0.518,0.256,0.134,0.12925851703406813,0.33266533066132264,0.3046092184368737,0.2334669338677355,11.562375014,8.6354215904,88
1653,d313805,a,3c7c507,15626.0,1563.0,22.316999999999997,654.0,42368.0,143087.0,28.424,0.9481388000079496,0.004451775741797007,0.01575014408649164,0.014090665182741418,0.005365979688773178,9.936999423654035e-05,0.01110956535564521,0.0009936999423654034,8.882,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.513,0.054000000000000006,0.145,0.057,0.3,0.231,0.10400000000000001,0.07,0.262,0.253,11.253212600889142,nan,28.53,276,3130.0,979.0,0.506,0.195,0.233,0.08574277168494518,0.3898305084745763,0.31704885343968103,0.2073778664007976,8.3181367374,11.837348434,11
1654,e3b0d05,b,37520b7,23550.0,2259.0,21.418000000000003,538.0,40372.0,93094.0,28.518,0.9372579011143998,0.002681710732802289,0.015444667368546513,0.019566556087483363,0.001966587870721678,0.0,0.022883931586579524,0.00019864523946683615,11.682,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.49700000000000005,0.069,0.185,0.055,0.315,0.28300000000000003,0.115,0.06,0.204,0.295,10.622744841012846,nan,15.79,259,1609.0,2989.0,0.496,0.198,0.20199999999999999,0.09939759036144577,0.41967871485943775,0.3293172690763053,0.15160642570281124,8.9615961786,11.836070425,40
1656,d865109,b,9759812,16765.0,1837.0,23.776999999999997,592.0,46390.0,105088.0,24.404,0.9537067365432907,0.015622983850956337,0.012029896078372987,0.005667550050124567,0.007136547261014999,0.0009826400262037342,0.004655133053429811,0.00019851313660681496,7.484,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.48200000000000004,0.062,0.19399999999999998,0.065,0.325,0.22899999999999998,0.127,0.09,nan,0.258,13.003655144341044,nan,15.86,317,2840.0,1549.0,0.507,0.207,0.193,0.15979899497487438,0.3979899497487437,0.2834170854271357,0.15879396984924626,10.132132488,14.279789062,47
